UW,FC,314159,1024,4096,1022,0,1022,2,0.000120117
UW,FC,314159,1024,8192,1023,0,1023,1,0.000213254
UW,FC,314159,1024,16384,1023,0,1023,1,0.000439806
UW,FC,314159,1024,32768,1023,0,1023,1,0.000924715
UW,FC,314159,1024,65536,1023,0,1023,1,0.00198148
UW,FC,314159,1024,131072,1023,0,1023,1,0.00378673
UW,FC,314159,1024,262144,1023,0,1023,1,0.00718017
UW,FC,314159,1024,523776,1023,0,1023,1,0.0140041
UR,FC,314159,1024,16,16,0,16,1008,3.8e-07
UR,FC,314159,1024,32,32,0,32,992,7.01e-07
UR,FC,314159,1024,64,69,10,59,960,1.442e-06
UR,FC,314159,1024,128,135,14,121,896,2.964e-06
UR,FC,314159,1024,256,275,38,237,768,6.193e-06
UR,FC,314159,1024,512,665,295,370,512,1.9518e-05
UR,FC,314159,1024,1024,1292,804,488,164,3.6406e-05
UR,FC,314159,1024,2048,1045,90,955,24,6.2354e-05
UR,FC,314159,1024,4096,1022,0,1022,2,0.000125374
UR,FC,314159,1024,8192,1023,0,1023,1,0.000219839
UR,FC,314159,1024,16384,1023,0,1023,1,0.000430227
UR,FC,314159,1024,32768,1023,0,1023,1,0.000865692
UR,FC,314159,1024,65536,1023,0,1023,1,0.00170803
UR,FC,314159,1024,131072,1023,0,1023,1,0.00338668
UR,FC,314159,1024,262144,1023,0,1023,1,0.00682373
UR,FC,314159,1024,523776,1023,0,1023,1,0.0135019
QU,PS,314159,1024,16,19,5,14,1008,3.41e-07
QU,PS,314159,1024,32,36,7,29,992,7.21e-07
QU,PS,314159,1024,64,72,15,57,960,1.523e-06
QU,PS,314159,1024,128,162,60,102,896,1.6187e-05
QU,PS,314159,1024,256,355,175,180,768,1.9192e-05
QU,PS,314159,1024,512,1005,779,226,512,2.6061e-05
QU,PS,314159,1024,1024,2928,2889,39,164,4.458e-05
QU,PS,314159,1024,2048,2089,1963,126,24,7.7617e-05
QU,PS,314159,1024,4096,1091,138,953,2,0.000141017
QU,PS,314159,1024,8192,1023,0,1023,1,0.000249482
QU,PS,314159,1024,16384,1023,0,1023,1,0.00045852
QU,PS,314159,1024,32768,1023,0,1023,1,0.000871123
QU,PS,314159,1024,65536,1023,0,1023,1,0.00175267
QU,PS,314159,1024,131072,1023,0,1023,1,0.0033792
QU,PS,314159,1024,262144,1023,0,1023,1,0.00686333
QU,PS,314159,1024,523776,1023,0,1023,1,0.0136497
UW,PS,314159,1024,16,16,0,16,1008,3.91e-07
UW,PS,314159,1024,32,32,0,32,992,8.22e-07
UW,PS,314159,1024,64,65,2,63,960,1.524e-06
UW,PS,314159,1024,128,131,6,125,896,2.979e-06
UW,PS,314159,1024,256,272,32,240,768,6.056e-06
UW,PS,314159,1024,512,654,275,379,512,1.248e-05
UW,PS,314159,1024,1024,1257,748,509,164,2.7502e-05
UW,PS,314159,1024,2048,1051,102,949,24,5.9071e-05
UW,PS,314159,1024,4096,1022,0,1022,2,0.000106165
UW,PS,314159,1024,8192,1023,0,1023,1,0.000209642
UW,PS,314159,1024,16384,1023,0,1023,1,0.000464987
UW,PS,314159,1024,32768,1023,0,1023,1,0.000905841
UW,PS,314159,1024,65536,1023,0,1023,1,0.00172713
UW,PS,314159,1024,131072,1023,0,1023,1,0.00345345
UW,PS,314159,1024,262144,1023,0,1023,1,0.00681132
UW,PS,314159,1024,523776,1023,0,1023,1,0.0135619
UR,PS,314159,1024,16,16,0,16,1008,6.91e-07
UR,PS,314159,1024,32,32,0,32,992,1.093e-06
UR,PS,314159,1024,64,69,10,59,960,1.875e-06
UR,PS,314159,1024,128,135,14,121,896,3.42e-06
UR,PS,314159,1024,256,275,38,237,768,6.711e-06
UR,PS,314159,1024,512,669,303,366,512,1.3747e-05
UR,PS,314159,1024,1024,1322,863,459,164,3.4362e-05
UR,PS,314159,1024,2048,1053,106,947,24,6.0944e-05
UR,PS,314159,1024,4096,1022,0,1022,2,0.000107579
UR,PS,314159,1024,8192,1023,0,1023,1,0.000213519
UR,PS,314159,1024,16384,1023,0,1023,1,0.000427892
UR,PS,314159,1024,32768,1023,0,1023,1,0.000851112
UR,PS,314159,1024,65536,1023,0,1023,1,0.00166774
UR,PS,314159,1024,131072,1023,0,1023,1,0.00334292
UR,PS,314159,1024,262144,1023,0,1023,1,0.00662686
UR,PS,314159,1024,523776,1023,0,1023,1,0.0146497
QU,PH,314159,1024,16,19,2,14,1008,4e-07
QU,PH,314159,1024,32,36,3,29,992,9.12e-07
QU,PH,314159,1024,64,73,8,57,960,1.875e-06
QU,PH,314159,1024,128,163,30,102,896,9.391e-06
QU,PH,314159,1024,256,357,88,180,768,1.2861e-05
QU,PH,314159,1024,512,1070,425,220,512,1.9843e-05
QU,PH,314159,1024,1024,3123,1542,38,164,4.4629e-05
QU,PH,314159,1024,2048,2325,1129,67,24,8.557e-05
QU,PH,314159,1024,4096,1123,99,924,2,0.000171914
QU,PH,314159,1024,8192,1023,0,1023,1,0.000286386
QU,PH,314159,1024,16384,1023,0,1023,1,0.000496264
QU,PH,314159,1024,32768,1023,0,1023,1,0.000895362
QU,PH,314159,1024,65536,1023,0,1023,1,0.00181897
QU,PH,314159,1024,131072,1023,0,1023,1,0.00342106
QU,PH,314159,1024,262144,1023,0,1023,1,0.00673798
QU,PH,314159,1024,523776,1023,0,1023,1,0.0135985
UW,PH,314159,1024,16,16,0,16,1008,4.2e-07
UW,PH,314159,1024,32,32,0,32,992,8.51e-07
UW,PH,314159,1024,64,65,1,63,960,1.654e-06
UW,PH,314159,1024,128,131,3,125,896,3.158e-06
UW,PH,314159,1024,256,272,16,240,768,6.286e-06
UW,PH,314159,1024,512,657,140,377,512,7.887e-05
UW,PH,314159,1024,1024,1319,423,472,164,0.000108205
UW,PH,314159,1024,2048,1069,69,931,24,0.000157853
UW,PH,314159,1024,4096,1022,0,1022,2,0.000214652
UW,PH,314159,1024,8192,1023,0,1023,1,0.000312195
UW,PH,314159,1024,16384,1023,0,1023,1,0.000545093
UW,PH,314159,1024,32768,1023,0,1023,1,0.000982484
UW,PH,314159,1024,65536,1023,0,1023,1,0.00183624
UW,PH,314159,1024,131072,1023,0,1023,1,0.00351313
UW,PH,314159,1024,262144,1023,0,1023,1,0.0068779
UW,PH,314159,1024,523776,1023,0,1023,1,0.0140834
UR,PH,314159,1024,16,16,0,16,1008,3.71e-07
UR,PH,314159,1024,32,32,0,32,992,7.22e-07
UR,PH,314159,1024,64,69,5,59,960,1.486e-06
UR,PH,314159,1024,128,135,7,121,896,3.028e-06
UR,PH,314159,1024,256,275,19,237,768,6.125e-06
UR,PH,314159,1024,512,671,153,365,512,1.2654e-05
UR,PH,314159,1024,1024,1398,492,413,164,3.5579e-05
UR,PH,314159,1024,2048,1076,76,924,24,7.3579e-05
UR,PH,314159,1024,4096,1022,0,1022,2,0.000124981
UR,PH,314159,1024,8192,1023,0,1023,1,0.000233131
UR,PH,314159,1024,16384,1023,0,1023,1,0.000436793
UR,PH,314159,1024,32768,1023,0,1023,1,0.000835802
UR,PH,314159,1024,65536,1023,0,1023,1,0.00171667
UR,PH,314159,1024,131072,1023,0,1023,1,0.00335805
UR,PH,314159,1024,262144,1023,0,1023,1,0.00675469
UR,PH,314159,1024,523776,1023,0,1023,1,0.0142147
QU,R2,314159,1024,16,19,5,14,1008,3.71e-07
QU,R2,314159,1024,32,36,7,29,992,7.72e-07
QU,R2,314159,1024,64,72,15,57,960,1.483e-06
QU,R2,314159,1024,128,162,60,102,896,2.956e-06
QU,R2,314159,1024,256,356,176,180,768,5.863e-06
QU,R2,314159,1024,512,1060,834,226,512,1.2353e-05
QU,R2,314159,1024,1024,4063,4023,40,164,3.3018e-05
QU,R2,314159,1024,2048,3028,2900,128,24,8.3417e-05
QU,R2,314159,1024,4096,1092,139,953,2,0.000146644
QU,R2,314159,1024,8192,1023,0,1023,1,0.000248895
QU,R2,314159,1024,16384,1023,0,1023,1,0.000462429
QU,R2,314159,1024,32768,1023,0,1023,1,0.00093927
QU,R2,314159,1024,65536,1023,0,1023,1,0.00177528
QU,R2,314159,1024,131072,1023,0,1023,1,0.00353593
QU,R2,314159,1024,262144,1023,0,1023,1,0.00678486
QU,R2,314159,1024,523776,1023,0,1023,1,0.0144996
UW,R2,314159,1024,16,16,0,16,1008,5.11e-07
UW,R2,314159,1024,32,32,0,32,992,9.72e-07
UW,R2,314159,1024,64,65,2,63,960,1.914e-06
UW,R2,314159,1024,128,131,6,125,896,3.798e-06
UW,R2,314159,1024,256,272,32,240,768,7.616e-06
UW,R2,314159,1024,512,656,276,380,512,2.1352e-05
UW,R2,314159,1024,1024,1279,769,510,164,3.7883e-05
UW,R2,314159,1024,2048,1051,102,949,24,6.8103e-05
UW,R2,314159,1024,4096,1022,0,1022,2,0.000125204
UW,R2,314159,1024,8192,1023,0,1023,1,0.000248661
UW,R2,314159,1024,16384,1023,0,1023,1,0.000553128
UW,R2,314159,1024,32768,1023,0,1023,1,0.00103929
UW,R2,314159,1024,65536,1023,0,1023,1,0.00220822
UW,R2,314159,1024,131072,1023,0,1023,1,0.00529122
UW,R2,314159,1024,262144,1023,0,1023,1,0.00850147
UW,R2,314159,1024,523776,1023,0,1023,1,0.0150701
UR,R2,314159,1024,16,16,0,16,1008,3.92e-07
UR,R2,314159,1024,32,32,0,32,992,7.63e-07
UR,R2,314159,1024,64,69,10,59,960,1.596e-06
UR,R2,314159,1024,128,135,14,121,896,3.16e-06
UR,R2,314159,1024,256,275,38,237,768,6.358e-06
UR,R2,314159,1024,512,671,304,367,512,1.3423e-05
UR,R2,314159,1024,1024,1354,898,456,164,2.7284e-05
UR,R2,314159,1024,2048,1058,116,942,24,5.8044e-05
UR,R2,314159,1024,4096,1022,0,1022,2,0.000104136
UR,R2,314159,1024,8192,1023,0,1023,1,0.000196319
UR,R2,314159,1024,16384,1023,0,1023,1,0.000390952
UR,R2,314159,1024,32768,1023,0,1023,1,0.000790945
UR,R2,314159,1024,65536,1023,0,1023,1,0.00158752
UR,R2,314159,1024,131072,1023,0,1023,1,0.00326451
UR,R2,314159,1024,262144,1023,0,1023,1,0.00654084
UR,R2,314159,1024,523776,1023,0,1023,1,0.0132499
QU,NC,26535,1024,16,16,0,16,1008,3.41e-07
QU,NC,26535,1024,32,33,0,31,992,6.91e-07
QU,NC,26535,1024,64,71,0,58,960,1.443e-06
QU,NC,26535,1024,128,153,0,105,896,2.867e-06
QU,NC,26535,1024,256,369,0,167,768,5.833e-06
QU,NC,26535,1024,512,1853,0,177,512,1.3417e-05
QU,NC,26535,1024,1024,70737,0,31,168,8.6402e-05
QU,NC,26535,1024,2048,138641,0,1,20,0.000470227
QU,NC,26535,1024,4096,148782,0,3,1,0.00145057
QU,NC,26535,1024,8192,148782,0,3,1,0.00348997
QU,NC,26535,1024,16384,148782,0,3,1,0.00749192
QU,NC,26535,1024,32768,148782,0,3,1,0.0154725
QU,NC,26535,1024,65536,148782,0,3,1,0.0314312
QU,NC,26535,1024,131072,148782,0,3,1,0.0635968
QU,NC,26535,1024,262144,148782,0,3,1,0.12778
QU,NC,26535,1024,523776,148782,0,3,1,0.255308
UW,NC,26535,1024,16,16,0,16,1008,3.5e-07
UW,NC,26535,1024,32,32,0,32,992,7.61e-07
UW,NC,26535,1024,64,65,0,63,960,1.534e-06
UW,NC,26535,1024,128,132,0,124,896,3.058e-06
UW,NC,26535,1024,256,275,0,237,768,5.954e-06
UW,NC,26535,1024,512,788,0,303,512,1.3128e-05
UW,NC,26535,1024,1024,1762,0,262,168,3.5072e-05
UW,NC,26535,1024,2048,1959,0,362,20,7.7956e-05
UW,NC,26535,1024,4096,1978,0,381,1,0.000146043
UW,NC,26535,1024,8192,1978,0,381,1,0.000287946
UW,NC,26535,1024,16384,1978,0,381,1,0.000568091
UW,NC,26535,1024,32768,1978,0,381,1,0.00113323
UW,NC,26535,1024,65536,1978,0,381,1,0.00222262
UW,NC,26535,1024,131072,1978,0,381,1,0.00441911
UW,NC,26535,1024,262144,1978,0,381,1,0.00885033
UW,NC,26535,1024,523776,1978,0,381,1,0.0175693
UR,NC,26535,1024,16,16,0,16,1008,3.41e-07
UR,NC,26535,1024,32,32,0,32,992,7.02e-07
UR,NC,26535,1024,64,66,0,62,960,1.545e-06
UR,NC,26535,1024,128,137,0,119,896,3.04e-06
UR,NC,26535,1024,256,285,0,227,768,6.689e-06
UR,NC,26535,1024,512,820,0,280,512,1.3943e-05
UR,NC,26535,1024,1024,1797,0,259,168,3.098e-05
UR,NC,26535,1024,2048,1994,0,359,20,8.3879e-05
UR,NC,26535,1024,4096,2013,0,378,1,0.000150816
UR,NC,26535,1024,8192,2013,0,378,1,0.000298899
UR,NC,26535,1024,16384,2013,0,378,1,0.000584952
UR,NC,26535,1024,32768,2013,0,378,1,0.00116558
UR,NC,26535,1024,65536,2013,0,378,1,0.00230427
UR,NC,26535,1024,131072,2013,0,378,1,0.00450059
UR,NC,26535,1024,262144,2013,0,378,1,0.00936477
UR,NC,26535,1024,523776,2013,0,378,1,0.0181887
QU,FC,26535,1024,16,16,0,16,1008,3.71e-07
QU,FC,26535,1024,32,33,2,31,992,7.73e-07
QU,FC,26535,1024,64,70,12,58,960,1.536e-06
QU,FC,26535,1024,128,152,47,105,896,2.96e-06
QU,FC,26535,1024,256,359,190,169,768,6.078e-06
QU,FC,26535,1024,512,1100,895,205,512,1.4165e-05
QU,FC,26535,1024,1024,3326,3295,31,168,3.8855e-05
QU,FC,26535,1024,2048,2441,2393,48,20,7.4284e-05
QU,FC,26535,1024,4096,1139,232,907,1,0.000135247
QU,FC,26535,1024,8192,1023,0,1023,1,0.000229421
QU,FC,26535,1024,16384,1023,0,1023,1,0.000430375
QU,FC,26535,1024,32768,1023,0,1023,1,0.000911673
QU,FC,26535,1024,65536,1023,0,1023,1,0.00175059
QU,FC,26535,1024,131072,1023,0,1023,1,0.00342682
QU,FC,26535,1024,262144,1023,0,1023,1,0.0067215
QU,FC,26535,1024,523776,1023,0,1023,1,0.0133554
UW,FC,26535,1024,16,16,0,16,1008,3.92e-07
UW,FC,26535,1024,32,32,0,32,992,8.43e-07
UW,FC,26535,1024,64,65,2,63,960,1.616e-06
UW,FC,26535,1024,128,132,8,124,896,3.22e-06
UW,FC,26535,1024,256,270,28,242,768,6.476e-06
UW,FC,26535,1024,512,731,396,335,512,1.3353e-05
UW,FC,26535,1024,1024,1125,530,595,168,3.499e-05
UW,FC,26535,1024,2048,1047,86,961,20,6.0735e-05
UW,FC,26535,1024,4096,1023,0,1023,1,0.000118096
UW,FC,26535,1024,8192,1023,0,1023,1,0.000234927
UW,FC,26535,1024,16384,1023,0,1023,1,0.000431607
UW,FC,26535,1024,32768,1023,0,1023,1,0.000838441
UW,FC,26535,1024,65536,1023,0,1023,1,0.00166372
UW,FC,26535,1024,131072,1023,0,1023,1,0.00328976
UW,FC,26535,1024,262144,1023,0,1023,1,0.00661172
UW,FC,26535,1024,523776,1023,0,1023,1,0.0132476
UR,FC,26535,1024,16,16,0,16,1008,4.52e-07
UR,FC,26535,1024,32,32,0,32,992,8.43e-07
UR,FC,26535,1024,64,66,4,62,960,1.606e-06
UR,FC,26535,1024,128,137,18,119,896,3.129e-06
UR,FC,26535,1024,256,281,50,231,768,6.345e-06
UR,FC,26535,1024,512,731,406,325,512,1.3904e-05
UR,FC,26535,1024,1024,1135,544,591,168,2.9584e-05
UR,FC,26535,1024,2048,1047,86,961,20,9.9377e-05
UR,FC,26535,1024,4096,1023,0,1023,1,0.000146172
UR,FC,26535,1024,8192,1023,0,1023,1,0.000255867
UR,FC,26535,1024,16384,1023,0,1023,1,0.000455471
UR,FC,26535,1024,32768,1023,0,1023,1,0.00092499
UR,FC,26535,1024,65536,1023,0,1023,1,0.00173743
UR,FC,26535,1024,131072,1023,0,1023,1,0.00341892
UR,FC,26535,1024,262144,1023,0,1023,1,0.00679355
UR,FC,26535,1024,523776,1023,0,1023,1,0.0136201
QU,PS,26535,1024,16,16,0,16,1008,3.62e-07
QU,PS,26535,1024,32,33,2,31,992,7.13e-07
QU,PS,26535,1024,64,70,12,58,960,1.425e-06
QU,PS,26535,1024,128,152,47,105,896,2.859e-06
QU,PS,26535,1024,256,359,190,169,768,5.737e-06
QU,PS,26535,1024,512,1160,969,191,512,1.2193e-05
QU,PS,26535,1024,1024,3818,3787,31,168,3.514e-05
QU,PS,26535,1024,2048,2407,2381,26,20,6.8576e-05
QU,PS,26535,1024,4096,1146,246,900,1,0.000122859
QU,PS,26535,1024,8192,1023,0,1023,1,0.000225312
QU,PS,26535,1024,16384,1023,0,1023,1,0.000431857
QU,PS,26535,1024,32768,1023,0,1023,1,0.000828356
QU,PS,26535,1024,65536,1023,0,1023,1,0.00168459
QU,PS,26535,1024,131072,1023,0,1023,1,0.00325163
QU,PS,26535,1024,262144,1023,0,1023,1,0.00647446
QU,PS,26535,1024,523776,1023,0,1023,1,0.013092
UW,PS,26535,1024,16,16,0,16,1008,3.61e-07
UW,PS,26535,1024,32,32,0,32,992,7.71e-07
UW,PS,26535,1024,64,65,2,63,960,1.472e-06
UW,PS,26535,1024,128,132,8,124,896,2.945e-06
UW,PS,26535,1024,256,270,28,242,768,6.176e-06
UW,PS,26535,1024,512,733,400,333,512,1.2651e-05
UW,PS,26535,1024,1024,1154,588,566,168,2.7855e-05
UW,PS,26535,1024,2048,1048,88,960,20,6.432e-05
UW,PS,26535,1024,4096,1023,0,1023,1,0.000114949
UW,PS,26535,1024,8192,1023,0,1023,1,0.000224176
UW,PS,26535,1024,16384,1023,0,1023,1,0.000441787
UW,PS,26535,1024,32768,1023,0,1023,1,0.000830302
UW,PS,26535,1024,65536,1023,0,1023,1,0.0016547
UW,PS,26535,1024,131072,1023,0,1023,1,0.003321
UW,PS,26535,1024,262144,1023,0,1023,1,0.00660166
UW,PS,26535,1024,523776,1023,0,1023,1,0.0131853
UR,PS,26535,1024,16,16,0,16,1008,3.21e-07
UR,PS,26535,1024,32,32,0,32,992,7.01e-07
UR,PS,26535,1024,64,66,4,62,960,1.501e-06
UR,PS,26535,1024,128,137,18,119,896,3.104e-06
UR,PS,26535,1024,256,281,50,231,768,6.421e-06
UR,PS,26535,1024,512,738,419,319,512,1.3449e-05
UR,PS,26535,1024,1024,1161,596,565,168,4.2504e-05
UR,PS,26535,1024,2048,1051,94,957,20,7.6199e-05
UR,PS,26535,1024,4096,1023,0,1023,1,0.000299588
UR,PS,26535,1024,8192,1023,0,1023,1,0.000436325
UR,PS,26535,1024,16384,1023,0,1023,1,0.000638126
UR,PS,26535,1024,32768,1023,0,1023,1,0.00103904
UR,PS,26535,1024,65536,1023,0,1023,1,0.00183572
UR,PS,26535,1024,131072,1023,0,1023,1,0.00357041
UR,PS,26535,1024,262144,1023,0,1023,1,0.00701939
UR,PS,26535,1024,523776,1023,0,1023,1,0.0135688
QU,PH,26535,1024,16,16,0,16,1008,3.41e-07
QU,PH,26535,1024,32,33,1,31,992,7.01e-07
QU,PH,26535,1024,64,70,6,58,960,1.453e-06
QU,PH,26535,1024,128,152,23,105,896,2.847e-06
QU,PH,26535,1024,256,359,95,169,768,5.785e-06
QU,PH,26535,1024,512,1221,517,186,512,1.2741e-05
QU,PH,26535,1024,1024,3718,1843,31,168,3.2379e-05
QU,PH,26535,1024,2048,2838,1411,15,20,7.6559e-05
QU,PH,26535,1024,4096,1170,145,879,1,0.000133363
QU,PH,26535,1024,8192,1023,0,1023,1,0.000229579
QU,PH,26535,1024,16384,1023,0,1023,1,0.000425774
QU,PH,26535,1024,32768,1023,0,1023,1,0.000840362
QU,PH,26535,1024,65536,1023,0,1023,1,0.00164164
QU,PH,26535,1024,131072,1023,0,1023,1,0.00333587
QU,PH,26535,1024,262144,1023,0,1023,1,0.00655249
QU,PH,26535,1024,523776,1023,0,1023,1,0.0129818
UW,PH,26535,1024,16,16,0,16,1008,3.82e-07
UW,PH,26535,1024,32,32,0,32,992,7.73e-07
UW,PH,26535,1024,64,65,1,63,960,1.475e-06
UW,PH,26535,1024,128,132,4,124,896,2.91e-06
UW,PH,26535,1024,256,270,14,242,768,6.037e-06
UW,PH,26535,1024,512,743,206,331,512,1.2406e-05
UW,PH,26535,1024,1024,1238,364,510,168,2.8052e-05
UW,PH,26535,1024,2048,1066,62,942,20,5.952e-05
UW,PH,26535,1024,4096,1023,0,1023,1,0.000115224
UW,PH,26535,1024,8192,1023,0,1023,1,0.000207305
UW,PH,26535,1024,16384,1023,0,1023,1,0.000408872
UW,PH,26535,1024,32768,1023,0,1023,1,0.000805331
UW,PH,26535,1024,65536,1023,0,1023,1,0.00160975
UW,PH,26535,1024,131072,1023,0,1023,1,0.00321651
UW,PH,26535,1024,262144,1023,0,1023,1,0.00650391
UW,PH,26535,1024,523776,1023,0,1023,1,0.0130559
UR,PH,26535,1024,16,16,0,16,1008,4e-07
UR,PH,26535,1024,32,32,0,32,992,8.32e-07
UR,PH,26535,1024,64,66,2,62,960,1.674e-06
UR,PH,26535,1024,128,137,9,119,896,3.148e-06
UR,PH,26535,1024,256,281,25,231,768,6.303e-06
UR,PH,26535,1024,512,750,217,315,512,1.3232e-05
UR,PH,26535,1024,1024,1234,359,515,168,5.7929e-05
UR,PH,26535,1024,2048,1062,58,946,20,8.9136e-05
UR,PH,26535,1024,4096,1023,0,1023,1,0.000145332
UR,PH,26535,1024,8192,1023,0,1023,1,0.000244469
UR,PH,26535,1024,16384,1023,0,1023,1,0.000445266
UR,PH,26535,1024,32768,1023,0,1023,1,0.000864024
UR,PH,26535,1024,65536,1023,0,1023,1,0.00168036
UR,PH,26535,1024,131072,1023,0,1023,1,0.00338058
UR,PH,26535,1024,262144,1023,0,1023,1,0.0066731
UR,PH,26535,1024,523776,1023,0,1023,1,0.0132737
QU,R2,26535,1024,16,16,0,16,1008,3.91e-07
QU,R2,26535,1024,32,33,2,31,992,7.31e-07
QU,R2,26535,1024,64,70,12,58,960,1.463e-06
QU,R2,26535,1024,128,152,47,105,896,2.917e-06
QU,R2,26535,1024,256,359,190,169,768,5.755e-06
QU,R2,26535,1024,512,1275,1084,191,512,1.247e-05
QU,R2,26535,1024,1024,4846,4815,31,168,4.0077e-05
QU,R2,26535,1024,2048,3754,3727,27,20,8.7928e-05
QU,R2,26535,1024,4096,1175,271,904,1,0.000148392
QU,R2,26535,1024,8192,1023,0,1023,1,0.000257569
QU,R2,26535,1024,16384,1023,0,1023,1,0.000462096
QU,R2,26535,1024,32768,1023,0,1023,1,0.000867224
QU,R2,26535,1024,65536,1023,0,1023,1,0.00172669
QU,R2,26535,1024,131072,1023,0,1023,1,0.00335914
QU,R2,26535,1024,262144,1023,0,1023,1,0.00678896
QU,R2,26535,1024,523776,1023,0,1023,1,0.0133535
UW,R2,26535,1024,16,16,0,16,1008,3.3e-07
UW,R2,26535,1024,32,32,0,32,992,6.82e-07
UW,R2,26535,1024,64,65,2,63,960,1.443e-06
UW,R2,26535,1024,128,132,8,124,896,2.985e-06
UW,R2,26535,1024,256,270,28,242,768,2.7513e-05
UW,R2,26535,1024,512,741,408,333,512,3.3717e-05
UW,R2,26535,1024,1024,1192,631,561,168,4.8551e-05
UW,R2,26535,1024,2048,1059,109,950,20,7.8425e-05
UW,R2,26535,1024,4096,1023,0,1023,1,0.00013491
UW,R2,26535,1024,8192,1023,0,1023,1,0.000236145
UW,R2,26535,1024,16384,1023,0,1023,1,0.000464879
UW,R2,26535,1024,32768,1023,0,1023,1,0.000865074
